REPORTER_LAB,PARTNER_LAB,PRODUCT_LAB,FLOW_LAB,PERIOD_LAB,INDICATORS_LAB,INDICATOR_VALUE
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2017-06-01,VALUE_IN_EUROS,63480776
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2017-07-01,VALUE_IN_EUROS,47475073
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2017-08-01,VALUE_IN_EUROS,70126142
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2017-09-01,VALUE_IN_EUROS,54791050
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2017-10-01,VALUE_IN_EUROS,53384551
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2017-11-01,VALUE_IN_EUROS,58245100
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2017-12-01,VALUE_IN_EUROS,61627967
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2018-01-01,VALUE_IN_EUROS,45407017
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2018-02-01,VALUE_IN_EUROS,49419051
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2018-03-01,VALUE_IN_EUROS,68901030
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2018-04-01,VALUE_IN_EUROS,53777315
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2018-05-01,VALUE_IN_EUROS,61219107
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2018-06-01,VALUE_IN_EUROS,63720794
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2018-07-01,VALUE_IN_EUROS,62455172
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2018-08-01,VALUE_IN_EUROS,75609894
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2018-09-01,VALUE_IN_EUROS,61748999
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2018-10-01,VALUE_IN_EUROS,63743770
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2018-11-01,VALUE_IN_EUROS,64307521
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2018-12-01,VALUE_IN_EUROS,60832146
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2019-01-01,VALUE_IN_EUROS,52626925
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2019-02-01,VALUE_IN_EUROS,57223102
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2019-03-01,VALUE_IN_EUROS,77298840
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2019-04-01,VALUE_IN_EUROS,56615391
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2019-05-01,VALUE_IN_EUROS,58652404
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2019-06-01,VALUE_IN_EUROS,61673417
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2019-07-01,VALUE_IN_EUROS,67659839
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2019-08-01,VALUE_IN_EUROS,63729070
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2019-09-01,VALUE_IN_EUROS,67126751
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2019-10-01,VALUE_IN_EUROS,70237918
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2019-11-01,VALUE_IN_EUROS,65977028
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2019-12-01,VALUE_IN_EUROS,94037275
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2020-01-01,VALUE_IN_EUROS,60094565
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2020-02-01,VALUE_IN_EUROS,56884692
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2020-03-01,VALUE_IN_EUROS,82589036
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2020-04-01,VALUE_IN_EUROS,80571561
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2020-05-01,VALUE_IN_EUROS,69808843
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2020-06-01,VALUE_IN_EUROS,84612322
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2020-07-01,VALUE_IN_EUROS,71716164
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2020-08-01,VALUE_IN_EUROS,81433501
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2020-09-01,VALUE_IN_EUROS,94009449
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2020-10-01,VALUE_IN_EUROS,74520320
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2020-11-01,VALUE_IN_EUROS,84685541
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2020-12-01,VALUE_IN_EUROS,84297455
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2021-01-01,VALUE_IN_EUROS,76028589
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2021-02-01,VALUE_IN_EUROS,69481694
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2021-03-01,VALUE_IN_EUROS,111271008
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2021-04-01,VALUE_IN_EUROS,113371325
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2021-05-01,VALUE_IN_EUROS,98472961
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2021-06-01,VALUE_IN_EUROS,85450778
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2021-07-01,VALUE_IN_EUROS,87394063
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2021-08-01,VALUE_IN_EUROS,90274950
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2021-09-01,VALUE_IN_EUROS,108814010
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2021-10-01,VALUE_IN_EUROS,87294475
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2021-11-01,VALUE_IN_EUROS,94962641
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2021-12-01,VALUE_IN_EUROS,111496123
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2022-01-01,VALUE_IN_EUROS,98836914
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2022-02-01,VALUE_IN_EUROS,106977399
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2022-03-01,VALUE_IN_EUROS,130731149
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2022-04-01,VALUE_IN_EUROS,120539668
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2022-05-01,VALUE_IN_EUROS,113294690
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2022-06-01,VALUE_IN_EUROS,124972202
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2022-07-01,VALUE_IN_EUROS,133442058
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2022-08-01,VALUE_IN_EUROS,141127047
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2022-09-01,VALUE_IN_EUROS,149494769
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2022-10-01,VALUE_IN_EUROS,114763323
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2022-11-01,VALUE_IN_EUROS,126774750
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2022-12-01,VALUE_IN_EUROS,114170616
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2023-01-01,VALUE_IN_EUROS,89225835
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2023-02-01,VALUE_IN_EUROS,120698588
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2023-03-01,VALUE_IN_EUROS,137991723
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Hong Kong,Electronic integrated circuits; parts thereof,EXPORT,2023-04-01,VALUE_IN_EUROS,95095532
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9 C to chapter 84; parts and accessories, n.e.s.",EXPORT,2016-12-01,VALUE_IN_EUROS,236
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9 C to chapter 84; parts and accessories, n.e.s.",EXPORT,2017-03-01,VALUE_IN_EUROS,33318
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9 C to chapter 84; parts and accessories, n.e.s.",EXPORT,2017-04-01,VALUE_IN_EUROS,141
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9 C to chapter 84; parts and accessories, n.e.s.",EXPORT,2018-02-01,VALUE_IN_EUROS,57075
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9 C to chapter 84; parts and accessories, n.e.s.",EXPORT,2018-05-01,VALUE_IN_EUROS,3119
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9 C to chapter 84; parts and accessories, n.e.s.",EXPORT,2018-07-01,VALUE_IN_EUROS,3287
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9 C to chapter 84; parts and accessories, n.e.s.",EXPORT,2018-11-01,VALUE_IN_EUROS,2903
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9 C to chapter 84; parts and accessories, n.e.s.",EXPORT,2019-01-01,VALUE_IN_EUROS,12467
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9 C to chapter 84; parts and accessories, n.e.s.",EXPORT,2019-02-01,VALUE_IN_EUROS,22922
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9 C to chapter 84; parts and accessories, n.e.s.",EXPORT,2019-03-01,VALUE_IN_EUROS,6345
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9 C to chapter 84; parts and accessories, n.e.s.",EXPORT,2019-05-01,VALUE_IN_EUROS,1633
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9 C to chapter 84; parts and accessories, n.e.s.",EXPORT,2019-07-01,VALUE_IN_EUROS,6500
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9 C to chapter 84; parts and accessories, n.e.s.",EXPORT,2020-12-01,VALUE_IN_EUROS,6000
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,Electronic integrated circuits; parts thereof,EXPORT,2016-02-01,VALUE_IN_EUROS,16550
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,Electronic integrated circuits; parts thereof,EXPORT,2016-03-01,VALUE_IN_EUROS,12018
"European Union - 27 countries (AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK)",Macao,Electronic integrated circuits; parts thereof,EXPORT,2016-04-01,VALUE_IN_EUROS,57351
