"","I_COMMODITY","value","tariff_val","effective_tariff","round_tariff","I_COMMODITY_LDESC"
"747","0303",NA,NA,NA,NA,"FISH, FROZEN, EXCLUDING FISH FILLETS AND OTHER FISH MEAT WITHOUT BONES; FISH LIVERS AND ROES, FROZEN"
"748","0304",NA,NA,NA,NA,"FISH FILLETS AND OTHER FISH MEAT (WHETHER OR NOT MINCED), FRESH, CHILLED OR FROZEN"
"749","0305",NA,NA,NA,NA,"FISH, DRIED, SALTED OR IN BRINE; SMOKED FISH, WHETHER OR NOT COOKED BEFORE OR DURING THE SMOKING PROCESS"
"750","0306",NA,NA,NA,NA,"CRUSTACEANS"
"751","0307",NA,NA,NA,NA,"MOLLUSCS"
"752","0309",NA,NA,NA,NA,"FLOURS, MEALS AND PELLETS OF FISH, CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTEBRATES, FIT FOR HUMAN CONSUMPTION"
"753","0401",NA,NA,NA,NA,"MILK AND CREAM, NOT CONCENTRATED NOR CONTAINING ADDED SWEETENING"
"754","0402",NA,NA,NA,NA,"MILK AND CREAM, CONCENTRATED OR CONTAINING ADDED SWEETENING"
"755","0407",NA,NA,NA,NA,"BIRDS' EGGS, IN SHELL, FRESH, PRESERVED OR COOKED"
"756","0408",NA,NA,NA,NA,"BIRDS' EGGS, NOT IN SHELL AND EGG YOLKS, FRESH, DRIED, COOKED BY STEAM ETC., MOLDED, FROZEN OR OTHERWISE PRESERVED, SWEETENED OR NOT"
"757","0410",NA,NA,NA,NA,"INSECTS AND OTHER EDIBLE PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED"
"758","0501",NA,NA,NA,NA,"HUMAN HAIR, UNWORKED, WHETHER OR NOT WASHED OR SCOURED; WASTE OF HUMAN HAIR"
"759","0502",NA,NA,NA,NA,"PIGS', HOGS' OR BOARS' BRISTLES AND HAIR; BADGER AND OTHER BRUSHMAKING HAIR; WASTE OF SUCH BRISTLES OR HAIR"
"760","0504",NA,NA,NA,NA,"ANIMAL GUTS, BLADDERS AND STOMACHS (OTHER THAN FISH), WHOLE AND PIECES THEREOF, FRESH, CHILLED, FROZEN, SALTED, IN BRINE, DRIED OR SMOKED"
"761","0505",NA,NA,NA,NA,"BIRD SKINS AND OTHER FEATHERED PARTS OF BIRDS, FEATHERS AND PARTS OF FEATHERS AND DOWN, NOT FURTHER WORKED THAN CLEANED ETC."
"762","0506",NA,NA,NA,NA,"BONES AND HORN-CORES, UNWORKED, DEFATTED, SIMPLY PREPARED (NOT CUT TO SHAPE), TREATED WITH ACID ETC.; POWDER AND WASTE OF THESE PRODUCTS"
"763","0507",NA,NA,NA,NA,"IVORY, TORTOISE-SHELL, WHALEBONE AND WHALEBONE HAIR, HORNS, HOOVES, CLAWS ETC., UNWORKED OR SIMPLY PREPARED, NOT CUT TO SHAPE"
"764","0508",NA,NA,NA,NA,"CORAL AND SIMILAR MATERIALS, MOLLUSCS, CRUSTACEANS, ECHINODERMS AND CUTTLEBONE SHELLS, UNWORKED OR SIMPLY PREPARED, NOT CUT TO SHAPE, POWDER AND WASTE"
"765","0510",NA,NA,NA,NA,"AMBERGRIS, CASTOREUM, CIVET AND MUSK; CANTHARIDES; BILE; GLANDS AND OTHER ANIMAL PRODUCTS FOR USE IN PHARMACEUTICAL PRODUCTS, FRESH, FROZEN, ETC."
"766","9609",NA,NA,NA,NA,"PENCILS (WITH ENCASED LEAD) NESOI, CRAYONS, PENCIL LEADS, PASTELS, DRAWING CHARCOALS, WRITING OR DRAWING CHALKS AND TAILORS' CHALKS"
"767","9611",NA,NA,NA,NA,"DATE, SEALING OR NUMBERING STAMPS, ETC. (INCLUDING DEVICES FOR PRINTING, ETC. LABELS) FOR HAND USE; HAND-OPERATED COMPOSING STICKS AND PRINTING SETS"
"768","9613",NA,NA,NA,NA,"CIGARETTE LIGHTERS AND OTHER LIGHTERS, WHETHER OR NOT MECHANICAL OR ELECTRICAL, AND PARTS THEREOF OTHER THAN FLINTS AND WICKS"
"769","9614",NA,NA,NA,NA,"SMOKING PIPES (INCLUDING PIPE BOWLS) AND CIGAR OR CIGARETTE HOLDERS, AND PARTS THEREOF"
"770","9617",NA,NA,NA,NA,"VACUUM FLASKS AND OTHER VACUUM VESSELS, COMPLETE; PARTS THEREOF OTHER THAN GLASS INNERS"
"771","9618",NA,NA,NA,NA,"TAILORS' DUMMIES AND OTHER MANNEQUINS; AUTOMATONS AND OTHER ANIMATED DISPLAYS FOR SHOP WINDOW DRESSING"
"772","9704",NA,NA,NA,NA,"POSTAGE OR REVENUE STAMPS, STAMP-POSTMARKS, FIRST-DAY COVERS, POSTAL STATIONARY (STAMPED) ETC., USED OR  UNUSED, OTHER THAN THOSE OF HEADING 4907"
"773","8519",NA,NA,NA,NA,"TURNTABLES, RECORD PLAYERS, CASSETTE PLAYERS AND OTHER SOUND REPRODUCING APPARATUS, NOT INCORPORATING A SOUND RECORDING DEVICE"
"774","8601",NA,NA,NA,NA,"RAIL LOCOMOTIVES POWERED FROM AN EXTERNAL SOURCE OF ELECTRICITY OR BY ELECTRIC ACCUMULATORS (BATTERIES)"
"775","8602",NA,NA,NA,NA,"RAIL LOCOMOTIVES, OTHER THAN ELECTRIC, NESOI; LOCOMOTIVE TENDERS"
"776","8603",NA,NA,NA,NA,"SELF-PROPELLED RAILWAY OR TRAMWAY COACHES, VANS AND TRUCKS, NESOI"
"777","8604",NA,NA,NA,NA,"RAILWAY OR TRAMWAY MAINTENANCE OR SERVICE VEHICLES, WHETHER OR NOT SELF-PROPELLED (FOR EXAMPLE, WORKSHOPS, CRANES, BALLAST TAMPERS, TRACKLINERS, ETC.)"
"778","8605",NA,NA,NA,NA,"RAILWAY OR TRAMWAY PASSENGER COACHES, LUGGAGE VANS, POST OFFICE COACHES AND OTHER SPECIAL PURPOSE RAIL OR TRAMWAY COACHES, NOT SELF-PROPELLED, NESOI"
"779","8606",NA,NA,NA,NA,"RAILWAY OR TRAMWAY FREIGHT CARS, NOT SELF-PROPELLED"
"780","8701",NA,NA,NA,NA,"TRACTORS (OTHER THAN WORKS TRUCKS OF HEADING 8709)"
"781","8702",NA,NA,NA,NA,"MOTOR VEHICLES FOR THE TRANSPORT OF TEN OR MORE PERSONS, INCLUDING THE DRIVER"
"782","8706",NA,NA,NA,NA,"CHASSIS FITTED WITH ENGINES FOR TRACTORS, MOTOR VEHICLES FOR PASSENGERS, GOODS TRANSPORT VEHICLES AND SPECIAL PURPOSE MOTOR VEHICLES"
"783","8707",NA,NA,NA,NA,"BODIES (INCLUDING CABS), FOR TRACTORS, PUBLIC-TRANSPORT PASSENGER VEHICLES, MOTOR CARS, GOODS TRANSPORT VEHICLES AND SPECIAL PURPOSE MOTOR VEHICLES"
"784","8712",NA,NA,NA,NA,"BICYCLES AND OTHER CYCLES (INCLUDING DELIVERY TRICYCLES), NOT MOTORIZED"
"785","8715",NA,NA,NA,NA,"BABY CARRIAGES (INCLUDING STROLLERS) AND PARTS THEREOF"
"786","8901",NA,NA,NA,NA,"VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS, INCLUDING CRUISE SHIPS, EXCURSION BOATS, FERRY BOATS, CARGO SHIPS AND BARGES"
"787","8902",NA,NA,NA,NA,"FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS"
"788","8903",NA,NA,NA,NA,"YACHTS AND OTHER VESSELS FOR PLEASURE OR SPORTS; ROW BOATS AND CANOES"
"789","8904",NA,NA,NA,NA,"TUGS AND PUSHER CRAFT VESSELS"
"790","8905",NA,NA,NA,NA,"LIGHT-VESSELS, FIRE-FLOATS, DREDGERS, FLOATING CRANES ETC.; FLOATING DOCKS; FLOATING OR SUBMERSIBLE DRILLING OR PRODUCTION PLATFORMS"
"791","8906",NA,NA,NA,NA,"VESSELS NESOI, INCLUDING WARSHIPS AND LIFEBOATS OTHER THAN ROW BOATS"
"792","8908",NA,NA,NA,NA,"VESSELS AND FLOATING STRUCTURES FOR BREAKING UP (SCRAPPING)"
"793","9008",NA,NA,NA,NA,"IMAGE PROJECTORS, PHOTOGRAPHIC ENLARGERS AND REDUCERS, OTHER THAN CINEMATOGRAPHIC; PARTS AND ACCESSORIES THEREOF"
"794","9010",NA,NA,NA,NA,"APPARATUS AND EQUIPMENT FOR PHOTOGRAPHIC LABORATORIES NESOI; NEGATOSCOPES; PROJECTION SCREENS; PARTS AND ACCESSORIES THEREOF"
"795","9016",NA,NA,NA,NA,"BALANCES OF A SENSITIVITY OF 5 CG OR BETTER, WITH OR WITHOUT WEIGHTS; PARTS AND ACCESSORIES THEREOF"
"796","9103",NA,NA,NA,NA,"CLOCKS WITH WATCH MOVEMENTS, EXCLUDING INSTRUMENT PANEL AND SIMILAR CLOCKS FOR VEHICLES, AIRCRAFT, SPACECRAFT OR VESSELS"
"797","9104",NA,NA,NA,NA,"INSTRUMENT PANEL CLOCKS AND CLOCKS OF A SIMILAR TYPE FOR VEHICLES, AIRCRAFT, SPACECRAFT OR VESSELS"
"798","9105",NA,NA,NA,NA,"CLOCKS, ALARM, WALL AND OTHER WITH CLOCK MOVEMENTS (OTHER THAN INSTRUMENT PANEL OR SIMILAR CLOCKS FOR VEHICLES ETC.)"
"799","9106",NA,NA,NA,NA,"TIME OF DAY RECORDING APPARATUS AND APPARATUS FOR MEASURING, RECORDING OR INDICATING INTERVALS OF TIME, WITH CLOCK ETC. MOVEMENT OR SYNCHRONOUS MOTOR"
"800","9107",NA,NA,NA,NA,"TIME SWITCHES WITH CLOCK OR WATCH MOVEMENT OR WITH SYNCHRONOUS MOTOR"
"801","9108",NA,NA,NA,NA,"WATCH MOVEMENTS, COMPLETE AND ASSEMBLED"
"802","9109",NA,NA,NA,NA,"CLOCK MOVEMENTS, COMPLETE AND ASSEMBLED"
"803","9110",NA,NA,NA,NA,"COMPLETE WATCH OR CLOCK MOVEMENTS, UNASSEMBLED OR PARTLY ASSEMBLED; INCOMPLETE WATCH OR CLOCK MOVEMENTS, ASSEMBLED; ROUGH WATCH OR CLOCK MOVEMENTS"
"804","9112",NA,NA,NA,NA,"CLOCK CASES AND CASES OF A SIMILAR TYPE FOR OTHER GOODS (TIMING DEVICES) OF THIS CHAPTER, AND PARTS THEREOF"
"805","9114",NA,NA,NA,NA,"CLOCK OR WATCH PARTS, NESOI"
"806","9304",NA,NA,NA,NA,"ARMS NESOI (INCLUDING SPRING, AIR OR GAS GUNS AND PISTOLS, BUT EXCLUDING SWORDS, BAYONETS AND SIMILAR ARMS)"
"807","9307",NA,NA,NA,NA,"SWORDS, CUTLASSES, BAYONETS, LANCES AND SIMILAR ARMS AND PARTS THEREOF AND SCABBARDS AND SHEATHS THEREFOR"
"808","9507",NA,NA,NA,NA,"FISHING RODS, LINE FISHING TACKLE; NETS (FISH LANDING, BUTTERFLY ETC.); HUNTING DECOY BIRDS ETC.; PARTS AND ACCESSORIES THEREOF"
"809","9602",NA,NA,NA,NA,"WORKED VEGETABLE OR MINERAL CARVING MATERIALS ETC.; MOLDED OR CARVED ARTICLES OF WAX, STEARIN, GUM, RESIN ETC. NESOI; UNHARDENED GELATIN AND ARTICLES"
"810","9604",NA,NA,NA,NA,"HAND SIEVES AND HAND RIDDLES"
"811","9605",NA,NA,NA,NA,"TRAVEL SETS FOR PERSONAL TOILET, SEWING OR SHOE OR CLOTHES CLEANING (OTHER THAN SPECIFIED MANICURE AND PEDICURE SETS)"
"812","9606",NA,NA,NA,NA,"BUTTONS, PRESS-FASTENERS, SNAP-FASTENERS AND PRESS STUDS, BUTTON MOLDS AND OTHER PARTS OF THESE ARTICLES; BUTTON BLANKS"
"813","8102",NA,NA,NA,NA,"MOLYBDENUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP"
"814","8106",NA,NA,NA,NA,"BISMUTH AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP"
"815","8109",NA,NA,NA,NA,"ZIRCONIUM AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP"
"816","8110",NA,NA,NA,NA,"ANTIMONY AND ARTICLES THEREOF, INCLUDING WASTE AND SCRAP"
"817","8111",NA,NA,NA,NA,"MANGANESE AND ARTCLES THEREOF, INCLUDING WASTE AND SCRAP"
"818","8201",NA,NA,NA,NA,"HANDTOOLS, MAINLY USED IN AGRICULTURE, HORTICULTURE OR FORESTRY, INCLUDING SPADES, SHOVELS, HOES, FORKS, RAKES, TROWELS, AND BASE METAL PARTS THEREOF"
"819","8210",NA,NA,NA,NA,"HAND-OPERATED MECHANICAL APPLIANCES, WEIGHING NOT OVER 10 KG, FOR PREPARING, CONDITIONING OR SERVING FOOD OR DRINK, AND BASE METAL PARTS THEREOF"
"820","8213",NA,NA,NA,NA,"SCISSORS, TAILORS' SHEARS AND SIMILAR SHEARS, AND BLADES AND OTHER BASE METAL PARTS THEREOF"
"821","8304",NA,NA,NA,NA,"DESK-TOP FILING OR CARD-INDEX CABINETS, PAPER TRAYS, PAPER RESTS, PEN TRAYS AND SIMILAR DESK ETC. ITEMS (NO FURNITURE) AND THEIR PARTS, OF BASE METAL"
"822","8305",NA,NA,NA,NA,"FITTINGS FOR LOOSE LEAF BINDERS OR FILES, PAPER CLIPS ETC. AND PARTS THEREOF, OF BASE METAL; STAPLES IN STRIPS (OFFICE, UPHOLSTERY ETC.) OF BASE METAL"
"823","8401",NA,NA,NA,NA,"NUCLEAR REACTORS; FUEL ELEMENTS, NON-IRRADIATED, FOR NUCLEAR REACTORS; MACHINERY AND APPARATUS FOR ISOTOPIC SEPARATION; PARTS OF THE FOREGOING"
"824","8403",NA,NA,NA,NA,"CENTRAL HEATING BOILERS NESOI, INCLUDING CENTRAL HEATING HOT WATER BOILERS, AND PARTS THEREOF"
"825","8407",NA,NA,NA,NA,"SPARK-IGNITION RECIPROCATING OR ROTARY INTERNAL COMBUSTION PISTON ENGINES"
"826","8408",NA,NA,NA,NA,"COMPRESSION-IGNITION INTERNAL COMBUSTION PISTON ENGINES (DIESEL OR SEMI-DIESEL ENGINES)"
"827","8410",NA,NA,NA,NA,"HYDRAULIC TURBINES, WATER WHEELS AND REGULATORS THEREOF; PARTS THEREOF"
"828","8426",NA,NA,NA,NA,"SHIP'S DERRICKS; CRANES; MOBILE LIFTING FRAMES, STRADDLE CARRIERS AND WORKS TRUCKS FITTED WITH A CRANE"
"829","8429",NA,NA,NA,NA,"SELF-PROPELLED BULLDOZERS, ANGLEDOZERS, GRADERS, LEVELERS, SCRAPERS, MECHANICAL SHOVELS, EXCAVATORS, SHOVEL LOADERS, TAMPING MACHINES AND ROAD ROLLERS"
"830","8444",NA,NA,NA,NA,"MACHINES FOR EXTRUDING, DRAWING, TEXTURING OR CUTTING MANMADE TEXTILE MATERIALS"
"831","8446",NA,NA,NA,NA,"WEAVING MACHINES (LOOMS)"
"832","8447",NA,NA,NA,NA,"MACHINES, KNITTING, STITCH-BONDING, AND MACHINES FOR MAKING GIMPED YARN, TULLE, LACE, EMBROIDERERY, TRIMMINGS, BRAID OR NET AND MACHINES FOR TUFTING"
"833","8450",NA,NA,NA,NA,"WASHING MACHINES, HOUSEHOLD- OR LAUNDRY-TYPE, INCLUDING MACHINES WHICH BOTH WASH AND DRY; PARTS THEREOF"
"834","8453",NA,NA,NA,NA,"MACHINERY FOR PREPARING OR WORKING HIDES, SKINS OR LEATHER OR FOR MAKING OR REPAIRING FOOTWEAR OR OTHER ARTICLES OF LEATHER ETC. NESOI; PARTS THEREOF"
"835","8454",NA,NA,NA,NA,"CONVERTERS, LADLES, INGOT MOLDS AND CASTING MACHINES USED IN METALLURGY OR IN METAL FOUNDRIES, AND PARTS THEREOF"
"836","8457",NA,NA,NA,NA,"MACHINING CENTERS, UNIT CONSTRUCTION MACHINES AND MULTISTATION TRANSFER MACHINES, FOR WORKING METAL"
"837","8459",NA,NA,NA,NA,"MACHINE TOOLS, OTHER THAN LATHES, FOR DRILLING, BORING, MILLING, THREADING OR TAPPING BY REMOVING METAL"
"838","8478",NA,NA,NA,NA,"MACHINERY FOR PREPARING OR MAKING UP TOBACCO, NESOI; PARTS THEREOF"
"839","6501",NA,NA,NA,NA,"HAT FORMS, HAT BODIES AND HOODS OF FELT, NEITHER BLOCKED TO SHAPE NOR WITH MADE BRIMS; PLATEAUX AND MANCHONS (INCLUDING SLIT MANCHONS), OF FELT"
"840","6601",NA,NA,NA,NA,"UMBRELLAS AND SUN UMBRELLAS, INCLUDING WALKING-STICK UMBRELLAS, GARDEN UMBRELLAS AND SIMILAR UMBRELLAS"
"841","6602",NA,NA,NA,NA,"WALKING-STICKS, SEAT-STICKS, WHIPS, RIDING-CROPS AND THE LIKE"
"842","6603",NA,NA,NA,NA,"PARTS, TRIMMINGS AND ACCESSORIES FOR UMBRELLAS, WALKING STICKS, SEAT-STICKS, WHIPS, RIDING CROPS AND SIMILAR ARTICLES"
"843","6701",NA,NA,NA,NA,"SKINS AND OTHER PARTS OF BIRDS WITH THEIR FEATHERS OR DOWN, BLEACHED, DYED OR PROCESSED AND ARTICLES OF FEATHERS OR DOWN NESOI"
"844","6702",NA,NA,NA,NA,"ARTIFICIAL FLOWERS, FOLIAGE AND FRUIT AND PARTS THEREOF; ARTICLES MADE OF ARTIFICIAL FLOWERS, FOLIAGE OR FRUIT"
"845","6801",NA,NA,NA,NA,"SETTS, CURBSTONES AND FLAGSTONES, OF NATURAL STONE (EXCEPT SLATE)"
"846","6807",NA,NA,NA,NA,"ARTICLES OF ASPHALT OR OF SIMILAR MATERIAL (FOR EXAMPLE, PETROLEUM BITUMEN OR COAL TAR PITCH)"
"847","6808",NA,NA,NA,NA,"PANELS, TILES, BLOCKS AND SIMILAR ARTICLES OF VEGETABLE FIBER, CHIPS OR OTHER WASTE, OF WOOD, AGGLOMERATED WITH CEMENT OR OTHER MINERAL BINDERS"
"848","6809",NA,NA,NA,NA,"ARTICLES OF PLASTER OR OF COMPOSITIONS BASED ON PLASTER"
"849","6811",NA,NA,NA,NA,"ARTICLES OF ASBESTOS-CEMENT, OF CELLULOSE FIBER-CEMENT OR THE LIKE"
"850","6812",NA,NA,NA,NA,"FABRICATED ASBESTOS FIBERS; SPECIFIED MIXTURES CONTAINING ASBESTOS; ARTICLES OF SUCH MIXTURES OR OF ASBESTOS (THREAD, FABRICS, CLOTHING ETC.), NESOI"
"851","6814",NA,NA,NA,NA,"WORKED MICA AND ARTICLES OF MICA, INCLUDING AGGLOMERATED OR RECONSTITUTED MICA, WHETHER OR NOT ON A SUPPORT OF PAPER, PAPERBOARD OR OTHER MATERIALS"
"852","6901",NA,NA,NA,NA,"BRICKS, BLOCKS, TILES AND OTHER CERAMIC GOODS OF SILICEOUS FOSSIL MEALS (INCLUDING KIESELGUHR, TRIPOLITE OR DIATOMITE) OR SIMILAR SILICEOUS EARTHS"
"853","6902",NA,NA,NA,NA,"REFRACTORY BRICKS, BLOCKS AND SIMILAR REFRACTORY CERAMIC CONSTRUCTIONAL GOODS, EXCEPT THOSE OF SILICEOUS FOSSIL MEALS OR SIMILAR SILICEOUS EARTHS"
"854","6903",NA,NA,NA,NA,"REFRACTORY CERAMIC GOODS OTHER THAN THOSE OF SILICEOUS FOSSIL MEALS OR OF SIMILAR SILICEOUS EARTHS, NESOI"
"855","6904",NA,NA,NA,NA,"CERAMIC BUILDING BRICKS, FLOORING BLOCKS, SUPPORT OR FILLER TILES AND SIMILAR PRODUCTS"
"856","6905",NA,NA,NA,NA,"ROOFING TILES, CHIMNEY POTS, COWLS, CHIMNEY LINERS, ARCHITECTURAL ORNAMENTS AND OTHER CERAMIC CONSTRUCTIONAL GOODS"
"857","6906",NA,NA,NA,NA,"CERAMIC PIPES, CONDUITS, GUTTERING AND PIPE FITTINGS"
"858","7001",NA,NA,NA,NA,"CULLET AND OTHER WASTE AND SCRAP OF GLASS, EXCLUDING GLASS FROM CATHODE-RAY TUBES OR OTHER ACTIVATED GLASS OF HEADING 8549; GLASS IN THE MASS"
"859","7005",NA,NA,NA,NA,"FLOAT GLASS AND SURFACE GROUND OR POLISHED GLASS, IN SHEETS, WHETHER OR NT HAVING AN ABSORBENT, REFLECTING/NONREFLECTING LAYER, BUT NT OTHERWISE WORKD"
"860","7015",NA,NA,NA,NA,"CLOCK OR WATCH ETC. GLASSES; GLASSES FOR SPECTACLES, CURVED ETC., NOT OPTICALLY WORKED; HOLLOW GLASS SPHERES ETC. FOR THE MANUFACTURE OF SUCH GLASSES"
"861","7107",NA,NA,NA,NA,"BASE METALS CLAD WITH SILVER, NOT FURTHER WORKED THAN SEMIMANUFACTRED"
"862","7111",NA,NA,NA,NA,"BASE METALS, SILVER OR GOLD, CLAD WITH PLATINUM, NOT FURTHER WORKED THAN SEMIMANUFACTURED"
"863","7201",NA,NA,NA,NA,"PIG IRON AND SPIEGELEISEN IN PIGS, BLOCKS OR OTHER PRIMARY FORMS"
"864","7202",NA,NA,NA,NA,"FERROALLOYS"
"865","7203",NA,NA,NA,NA,"SPONGY FERROUS PRODUCTS FROM DIRECT REDUCTION OF ORE AND PRODUCTS IN LUMPS, PELLETS ETC.; IRON, AT LEAST 99.94% (WT.) PURE, IN LUMPS, PELLETS ETC."
"866","7204",NA,NA,NA,NA,"FERROUS WASTE AND SCRAP; REMELTING SCRAP INGOTS OF IRON OR STEEL"
"867","7206",NA,NA,NA,NA,"IRON AND NONALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS (EXCLUDING IRON OF HEADING 7203)"
"868","7207",NA,NA,NA,NA,"SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL"
"869","7208",NA,NA,NA,NA,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM (23.6 IN.) OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED"
"870","7209",NA,NA,NA,NA,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM (23.6 IN.) OR MORE WIDE, COLD-ROLLED, NOT CLAD, PLATED OR COATED"
"871","7210",NA,NA,NA,NA,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, 600 MM (23.6 IN.) OR MORE WIDE, CLAD, PLATED OR COATED"
"872","7211",NA,NA,NA,NA,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, LESS THAN 600 MM (23.6 IN.) WIDE, NOT CLAD, PLATED OR COATED"
"873","7212",NA,NA,NA,NA,"FLAT-ROLLED IRON OR NONALLOY STEEL PRODUCTS, LESS THAN 600 MM (23.6 IN.) WIDE, CLAD, PLATED OR COATED"
"874","7213",NA,NA,NA,NA,"BARS AND RODS OF IRON OR NONALLOY STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS"
"875","7216",NA,NA,NA,NA,"ANGLES, SHAPES AND SECTIONS OF IRON OR NONALLOY STEEL"
"876","7217",NA,NA,NA,NA,"WIRE OF IRON OR NONALLOY STEEL"
"877","7218",NA,NA,NA,NA,"STAINLESS STEEL IN INGOTS, OTHER PRIMARY FORMS AND SEMIFINISHED PRODUCTS"
"878","7219",NA,NA,NA,NA,"FLAT-ROLLED STAINLESS STEEL PRODUCTS, 600 MM (23.6 IN.) OR MORE WIDE"
"879","7220",NA,NA,NA,NA,"FLAT-ROLLED STAINLESS STEEL PRODUCTS, LESS THAN 600 MM (23.6 IN.) WIDE"
"880","7221",NA,NA,NA,NA,"BARS AND RODS OF STAINLESS STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS"
"881","7222",NA,NA,NA,NA,"BARS AND RODS OF STAINLESS STEEL NESOI; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL"
"882","7223",NA,NA,NA,NA,"WIRE OF STAINLESS STEEL"
"883","7224",NA,NA,NA,NA,"ALLOY STEEL (OTHER THAN STAINLESS) IN INGOTS, OTHER PRIMARY FORMS AND SEMIFINISHED PRODUCTS"
"884","7225",NA,NA,NA,NA,"FLAT-ROLLED ALLOY STEEL (OTHER THAN STAINLESS) PRODUCTS, 600 MM (23.6 IN.) OR MORE WIDE"
"885","7226",NA,NA,NA,NA,"FLAT-ROLLED ALLOY STEEL (OTHER THAN STAINLESS) PRODUCTS, LESS THAN 600 MM (23.6 IN.) WIDE"
"886","7227",NA,NA,NA,NA,"BARS AND RODS OF ALLOY STEEL (OTHER THAN STAINLESS), HOT-ROLLED, IN IRREGULARLY WOUND COILS"
"887","7228",NA,NA,NA,NA,"BARS AND RODS NESOI, ANGLES, SHAPES AND SECTIONS OF ALLOY STEEL (OTHER THAN STAINLESS); HOLLOW DRILL BARS AND RODS, OF ALLOY OR NONALLOY STEEL"
"888","7229",NA,NA,NA,NA,"WIRE OF ALLOY STEEL (OTHER THAN STAINLESS)"
"889","7302",NA,NA,NA,NA,"RAILWAY OR TRAMWAY TRACK CONSTRUCTION MATERIAL OF IRON OR STEEL"
"890","7303",NA,NA,NA,NA,"TUBES, PIPES AND HOLLOW PROFILES OF CAST IRON"
"891","7305",NA,NA,NA,NA,"TUBES AND PIPES NESOI (WELDED ETC.), HAVING INTERNAL AND EXTERNAL CROSS SECTIONS WITH AN EXTERNAL DIAMETER OF OVER 406.4 MM (16 IN.), OF IRON OR STEEL"
"892","7306",NA,NA,NA,NA,"TUBES, PIPES AND HOLLOW PROFILES NESOI (OPEN SEAMED OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL"
"893","7401",NA,NA,NA,NA,"COPPER MATTES; CEMENT COPPER (PRECIPITATED COPPER)"
"894","7402",NA,NA,NA,NA,"UNREFINED COPPER; COPPER ANODES FOR ELECTROLYTIC REFINING"
"895","7405",NA,NA,NA,NA,"MASTER ALLOYS OF COPPER"
"896","7406",NA,NA,NA,NA,"COPPER POWDERS AND FLAKES"
"897","7408",NA,NA,NA,NA,"COPPER WIRE"
"898","7409",NA,NA,NA,NA,"COPPER PLATES, SHEETS AND STRIP, OVER 0.15 MM (0.006 IN.) THICK"
"899","7501",NA,NA,NA,NA,"NICKLE MATTES, NICKLE OXIDE SINTERS AND OTHER INTERMEDIATE PRODUCTS OF NICKLE METALLURGY"
"900","7502",NA,NA,NA,NA,"NICKLE, UNWROUGHT"
"901","7504",NA,NA,NA,NA,"NICKLE POWDERS AND FLAKES"
"902","7506",NA,NA,NA,NA,"NICKLE PLATES, SHEETS, STRIP AND FOIL"
"903","7601",NA,NA,NA,NA,"ALUMINUM, UNWROUGHT"
"904","7602",NA,NA,NA,NA,"ALUMINUM WASTE AND SCRAP"
"905","7605",NA,NA,NA,NA,"ALUMINUM WIRE"
"906","7614",NA,NA,NA,NA,"STRANDED WIRE, CABLES, PLAITED BANDS AND THE LIKE, INCLUDING SLINGS AND SIMILAR ARTICLES OF ALUMINUM, NOT ELECTRICALLY INSULATED"
"907","7801",NA,NA,NA,NA,"LEAD, UNWROUGHT"
"908","7802",NA,NA,NA,NA,"LEAD WASTE AND SCRAP"
"909","7804",NA,NA,NA,NA,"LEAD PLATES, SHEETS, STRIP AND FOIL; LEAD POWDERS AND FLAKES"
"910","7806",NA,NA,NA,NA,"ARTICLES OF LEAD, NESOI"
"911","7901",NA,NA,NA,NA,"ZINC, UNWROUGHT"
"912","7902",NA,NA,NA,NA,"ZINC WASTE AND SCRAP"
"913","7903",NA,NA,NA,NA,"ZINC DUST, POWDERS AND FLAKES"
"914","7904",NA,NA,NA,NA,"ZINC BARS, RODS, PROFILES AND WIRE"
"915","7905",NA,NA,NA,NA,"ZINC PLATES, SHEETS, STRIP AND FOIL"
"916","8001",NA,NA,NA,NA,"TIN, UNWROUGHT"
"917","8002",NA,NA,NA,NA,"TIN WASTE AND SCRAP"
"918","8003",NA,NA,NA,NA,"TIN BARS, RODS, PROFILES AND WIRE"
